# time, p
0.4471041562403182, 0.0057114918710730045
1.3432860275017278, 0.014783295845824718
2.184822662710612, 0.022912895057565108
2.698487881604346, 0.032390850125621706
3.048217392340506, 0.04212203300084005
3.397946903076666, 0.05281186400317106
3.747676413812825, 0.0632846425993634
4.131407404759445, 0.07437843224645257
4.453380605119719, 0.08505189818641601
4.79061977618673, 0.09447817411015369
5.065407248907999, 0.10539280939027129
5.408891589809584, 0.11727642862636511
5.758621100545744, 0.12948562647166706
6.108350611281903, 0.14218319223078102
6.458080122018064, 0.1548264948883603
6.807809632754223, 0.16752406064747438
7.157539143490382, 0.17978752159431088
7.507268654226543, 0.1918881932365435
7.856998164962702, 0.20339197076189464
8.206727675698861, 0.21473295898264166
8.556457186435022, 0.22667084132027027
8.906186697171181, 0.23822888194715608
9.25591620790734, 0.25005823808171523
9.57441986947063, 0.2608643471587634
10.0428076070637, 0.27194435570070086
10.56740187316794, 0.2817117139769424
11.09199613927218, 0.2915514230552301
11.572874216534398, 0.3004795120277354
12.272333238006718, 0.3098956400467706
13.234089392531157, 0.3123818766989048
14.195845547055598, 0.3134079426188333
15.026453135053975, 0.30757712570847084
15.725912156526297, 0.29862371395524945
16.469087366840636, 0.28911561271967356
17.124830199470935, 0.2796135407176016
17.576564150838475, 0.2690503236188515
17.92364419558421, 0.2610961202908596
18.480032053573556, 0.25142566824038903
18.960910130835774, 0.2413399664351441
19.441788208097993, 0.23119638398826214
19.878950096518192, 0.22208018293043674
20.359828173780414, 0.21218259321051203
20.884422439884652, 0.2008235172892533
21.409016705988893, 0.18997089698231828
21.97732716093515, 0.17943868737015944
22.58935380472343, 0.170446516258699
23.245096637353733, 0.1610016358430063
23.94455565882605, 0.15021413125791294
24.77516324682443, 0.14201546991694658
25.736919401348867, 0.13408319107442312
26.698675555873308, 0.12709805000414132
27.66043171039775, 0.12378306780129567
28.622187864922186, 0.12082326226304074
29.583944019446626, 0.11936309153083491
30.545700173971063, 0.11833702561090664
31.507456328495508, 0.11738988783866489
32.469212483019945, 0.11549561229418182
33.43096863754438, 0.1132461600851079
34.39272479206882, 0.11056260306375676
35.35448094659326, 0.10708976456553754
36.22880472343366, 0.10452459976571649
37.33045268225256, 0.09757892276927804
38.23974941016658, 0.09165931169276809
39.20150556469102, 0.08668683838849967
40.163261719215456, 0.08104347582889349
41.1250178737399, 0.0757552899338777
42.08677402826434, 0.07149316995879063
43.048530182788774, 0.06743626316768925
44.01028633731321, 0.06423178037160493
44.972042491837655, 0.0613903670548801
45.93379864636209, 0.0590225226242761
46.89555480088653, 0.057878064482817515
47.85731095541097, 0.05716771115363639
48.81906710993541, 0.05685199856288914
49.78082326445985, 0.057128247079793026
50.742579418984285, 0.05724663930132312
51.76486568113614, 0.05911055786592678
52.666091728033166, 0.06000473957326746
53.6278478825576, 0.06079314407071679
54.58960403708205, 0.060798405947229295
55.551360191606484, 0.061193046685663166
56.51311634613092, 0.0616666155717841
57.474872500655366, 0.06075894187338571
58.4366286551798, 0.06071947779954234
59.39838480970424, 0.061127273229257484
60.36014096422868, 0.06056162150416866
61.32189711875312, 0.060048588544204584
63.59513893853816, 0.06000912447036122
64.5568950930626, 0.059969660396517854
65.51865124758703, 0.05918037891964978
66.48040740211147, 0.05807538485203456
67.4421635566359, 0.05744395967054017
68.40391971116034, 0.057207175227479756
69.36567586568479, 0.057049318932106075
70.32743202020923, 0.05693092671057598
71.28918817473367, 0.056536285972142
72.2509443292581, 0.05633896560292495
73.21270048378254, 0.055904860790647604
74.17445663830698, 0.055904860790647604
75.13621279283142, 0.05511557931377953
76.09796894735587, 0.05476040264918902
77.0597251018803, 0.05428683376306831
78.02148125640474, 0.053734336729260535
78.98323741092918, 0.054342083466448976
79.94499356545361, 0.05677307041520241
80.90674971997805, 0.05669414226751568
81.86850587450249, 0.054563082279971975
82.83026202902694, 0.05428683376306831
97.08173959152545, 0.046933361336914725
97.91234717952382, 0.04722276454509955
99.26754903362644, 0.04895918379420916
99.96700805509876, 0.049501814809555955
